"Year","StationId","Station.Sampled","Primary","Av_ShtLt","Av_ShtLn","Doy","Date","Lat","Lon","DAvWh"
2012,338,0,"VIa_Medium",54.5612,-10.289,272.5,2012-09-28,54.5548841698842,-10.2840206185567,NA
2013,338,1,"VIa_Medium",54.5612,-10.289,278,2013-10-05,54.5548841698842,-10.2840206185567,1.71793261155927
2014,338,1,"VIa_Medium",54.532,-10.321,268,2014-09-25,54.5299806949807,-10.308941580756,2.53850765596152
2015,338,1,"VIa_Medium",54.5612,-10.289,263,2015-09-20,54.5548841698842,-10.2840206185567,2.58897574323613
2016,338,0,"VIa_Medium",54.5612,-10.289,272.5,2016-09-28,54.5548841698842,-10.2840206185567,NA
2017,338,0,"VIa_Medium",54.5612,-10.289,288,2017-10-15,54.5548841698842,-10.2840206185567,NA
2018,338,0,"VIa_Medium",54.5612,-10.289,307,2018-11-03,54.5548841698842,-10.2840206185567,6.3447032704652
2019,338,1,"VIa_Medium",54.5612,-10.289,314,2019-11-10,54.5548841698842,-10.2840206185567,5.37075392874622
2020,338,1,"VIa_Medium",54.5612,-10.289,336,2020-12-01,54.5548841698842,-10.2840206185567,2.52734726788087
2021,338,0,"VIa_Medium",54.5612,-10.289,324.5,2021-11-20,54.5548841698842,-10.2840206185567,NA
2022,338,0,"VIa_Medium",54.5612,-10.289,272.5,2022-09-29,54.5548841698842,-10.2840206185567,NA
2012,341,0,"VIa_Coast",54.8633333333333,-8.67066666666667,275,2012-10-01,54.8537258687259,-8.66415807560137,3.48384228341572
2013,341,1,"VIa_Coast",54.8633333333333,-8.67066666666667,276,2013-10-03,54.8537258687259,-8.66415807560137,0.861713649059944
2014,341,0,"VIa_Coast",54.8633333333333,-8.67066666666667,327.5,2014-11-23,54.8537258687259,-8.66415807560137,NA
2015,341,0,"VIa_Coast",54.8633333333333,-8.67066666666667,275,2015-10-02,54.8537258687259,-8.66415807560137,NA
2016,341,1,"VIa_Coast",54.8673333333333,-8.68033333333333,271,2016-09-27,54.8786293436293,-8.68907903780069,2.85984826115559
2017,341,1,"VIa_Coast",54.8633333333333,-8.67066666666667,286,2017-10-13,54.8537258687259,-8.66415807560137,3.57532385668627
2018,341,0,"VIa_Coast",54.8633333333333,-8.67066666666667,307.5,2018-11-03,54.8537258687259,-8.66415807560137,NA
2019,341,1,"VIa_Coast",54.8673333333333,-8.68033333333333,313,2019-11-09,54.8786293436293,-8.68907903780069,3.05864501232269
2020,341,1,"VIa_Coast",54.8673333333333,-8.68033333333333,340,2020-12-05,54.8786293436293,-8.68907903780069,5.14568309769041
2021,341,0,"VIa_Coast",54.8633333333333,-8.67066666666667,327.5,2021-11-23,54.8537258687259,-8.66415807560137,NA
2022,341,0,"VIa_Coast",54.8633333333333,-8.67066666666667,275,2022-10-02,54.8537258687259,-8.66415807560137,NA
2012,343,0,"VIIj_Slope",50.949,-11.1908333333333,320,2012-11-15,50.9438803088803,-11.181175257732,NA
2013,343,1,"VIIj_Slope",50.949,-11.1908333333333,320,2013-11-16,50.9438803088803,-11.181175257732,NA
2014,343,0,"VIIj_Slope",50.949,-11.1908333333333,325,2014-11-21,50.9438803088803,-11.181175257732,2.18722134669963
2015,343,0,"VIIj_Slope",50.949,-11.1908333333333,325,2015-11-21,50.9438803088803,-11.181175257732,4.19204343768271
2016,343,1,"VIIj_Slope",50.949,-11.1908333333333,332,2016-11-27,50.9438803088803,-11.181175257732,2.02120094234414
2017,343,0,"VIIj_Slope",50.949,-11.1908333333333,320,2017-11-16,50.9438803088803,-11.181175257732,NA
2018,343,1,"VIIj_Slope",50.949,-11.1908333333333,327,2018-11-23,50.9438803088803,-11.181175257732,2.30992351848616
2019,343,1,"VIIj_Slope",50.949,-11.1908333333333,323,2019-11-19,50.9438803088803,-11.181175257732,5.20886321816799
2020,343,0,"VIIj_Slope",50.949,-11.1908333333333,325,2020-11-20,50.9438803088803,-11.181175257732,3.55259726149581
2021,343,0,"VIIj_Slope",50.949,-11.1908333333333,335,2021-12-01,50.9438803088803,-11.181175257732,NA
2022,343,1,"VIIj_Slope",50.949,-11.1908333333333,335,2022-12-01,50.9438803088803,-11.181175257732,3.48239659956543
2012,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,325,2012-11-20,51.242722007722,-7.61747766323024,2.98378415831536
2013,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,316,2013-11-12,51.242722007722,-7.61747766323024,2.25391277041894
2014,345,0,"VIIg_Medium",51.2452222222222,-7.62822222222222,335,2014-12-01,51.242722007722,-7.61747766323024,1.24482521115541
2015,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,328,2015-11-24,51.242722007722,-7.61747766323024,2.01468745667562
2016,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,348,2016-12-13,51.242722007722,-7.61747766323024,2.71760758839417
2017,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,340,2017-12-06,51.242722007722,-7.61747766323024,3.02324160426354
2018,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,345,2018-12-11,51.242722007722,-7.61747766323024,2.8817845184361
2019,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,333,2019-11-29,51.242722007722,-7.61747766323024,1.42777742980138
2020,345,0,"VIIg_Medium",51.2452222222222,-7.62822222222222,319,2020-11-14,51.242722007722,-7.61747766323024,3.59810081913948
2021,345,0,"VIIg_Medium",51.2452222222222,-7.62822222222222,325,2021-11-21,51.242722007722,-7.61747766323024,2.24796183095861
2022,345,1,"VIIg_Medium",51.2452222222222,-7.62822222222222,349,2022-12-15,51.242722007722,-7.61747766323024,2.24788949853708
2012,346,1,"VIIg_Coast",51.50075,-7.2,337,2012-12-02,51.4917567567568,-7.19382130584192,1.26854693950411
2013,346,0,"VIIg_Coast",51.50075,-7.2,340,2013-12-06,51.4917567567568,-7.19382130584192,NA
2014,346,1,"VIIg_Coast",51.50075,-7.2,331,2014-11-27,51.4917567567568,-7.19382130584192,2.04956810377709
2015,346,0,"VIIg_Coast",51.50075,-7.2,343,2015-12-09,51.4917567567568,-7.19382130584192,4.14697176044423
2016,346,1,"VIIg_Coast",51.50075,-7.2,347,2016-12-12,51.4917567567568,-7.19382130584192,1.96316882853556
2017,346,1,"VIIg_Coast",51.50075,-7.2,341,2017-12-07,51.4917567567568,-7.19382130584192,3.85641465361818
2018,346,0,"VIIg_Coast",51.50075,-7.2,325,2018-11-21,51.4917567567568,-7.19382130584192,2.08193154292346
2019,346,0,"VIIg_Coast",51.50075,-7.2,334,2019-11-30,51.4917567567568,-7.19382130584192,2.82198375945352
2020,346,1,"VIIg_Coast",51.50075,-7.2,317,2020-11-12,51.4917567567568,-7.19382130584192,3.21747141608215
2021,346,1,"VIIg_Coast",51.50075,-7.2,333,2021-11-29,51.4917567567568,-7.19382130584192,1.11143664796188
2022,346,1,"VIIg_Coast",51.50075,-7.2,325,2022-11-21,51.4917567567568,-7.19382130584192,3.59901796809164
2012,347,1,"VIIg_Medium",51.3761,-7.8315,325,2012-11-20,51.3672393822394,-7.84176632302406,2.94219018500571
2013,347,1,"VIIg_Medium",51.3761,-7.8315,316,2013-11-12,51.3672393822394,-7.84176632302406,2.09864607458306
2014,347,0,"VIIg_Medium",51.3761,-7.8315,336,2014-12-02,51.3672393822394,-7.84176632302406,2.1748875070676
2015,347,1,"VIIg_Medium",51.3761,-7.8315,328,2015-11-24,51.3672393822394,-7.84176632302406,1.79641545697087
2016,347,1,"VIIg_Medium",51.3761,-7.8315,348,2016-12-13,51.3672393822394,-7.84176632302406,2.55964510499333
2017,347,1,"VIIg_Medium",51.3761,-7.8315,340,2017-12-06,51.3672393822394,-7.84176632302406,3.02164042247408
2018,347,0,"VIIg_Medium",51.3761,-7.8315,329,2018-11-25,51.3672393822394,-7.84176632302406,1.79339844632343
2019,347,1,"VIIg_Medium",51.3761,-7.8315,328,2019-11-24,51.3672393822394,-7.84176632302406,1.88567854008397
2020,347,1,"VIIg_Medium",51.3761,-7.8315,318,2020-11-13,51.3672393822394,-7.84176632302406,3.39987259271258
2021,347,1,"VIIg_Medium",51.3761,-7.8315,334,2021-11-30,51.3672393822394,-7.84176632302406,1.82428530084347
2022,347,1,"VIIg_Medium",51.3761,-7.8315,325,2022-11-21,51.3672393822394,-7.84176632302406,3.92054946172741
2012,348,0,"VIIg_Coast",51.5051666666667,-8.88383333333333,328,2012-11-23,51.5166602316602,-8.88844673539519,2.2144663857611
2013,348,0,"VIIg_Coast",51.5051666666667,-8.88383333333333,329,2013-11-25,51.5166602316602,-8.88844673539519,0.878176961657995
2014,348,1,"VIIg_Coast",51.5051666666667,-8.88383333333333,328,2014-11-24,51.5166602316602,-8.88844673539519,1.26634202970632
2015,348,0,"VIIg_Coast",51.5051666666667,-8.88383333333333,339,2015-12-05,51.5166602316602,-8.88844673539519,NA
2016,348,1,"VIIg_Coast",51.5051666666667,-8.88383333333333,327,2016-11-22,51.5166602316602,-8.88844673539519,1.35471959514173
2017,348,0,"VIIg_Coast",51.5051666666667,-8.88383333333333,347,2017-12-13,51.5166602316602,-8.88844673539519,NA
2018,348,1,"VIIg_Coast",51.5051666666667,-8.88383333333333,333,2018-11-29,51.5166602316602,-8.88844673539519,3.83754530793124
2019,348,1,"VIIg_Coast",51.5051666666667,-8.88383333333333,343,2019-12-09,51.5166602316602,-8.88844673539519,2.76945478466981
2020,348,0,"VIIg_Coast",51.5051666666667,-8.88383333333333,336,2020-12-01,51.5166602316602,-8.88844673539519,0.738359966215031
2021,348,1,"VIIg_Coast",51.5051666666667,-8.88383333333333,338,2021-12-04,51.5166602316602,-8.88844673539519,1.8287566678576
2022,348,1,"VIIg_Coast",51.5051666666667,-8.88383333333333,350,2022-12-16,51.5166602316602,-8.88844673539519,0.815505943804524
2012,349,0,"VIIg_Medium",51.3785,-8.82475,338,2012-12-03,51.3672393822394,-8.81368384879725,2.63328533629158
2013,349,0,"VIIg_Medium",51.3785,-8.82475,331,2013-11-27,51.3672393822394,-8.81368384879725,1.13802968594837
2014,349,0,"VIIg_Medium",51.3785,-8.82475,324,2014-11-20,51.3672393822394,-8.81368384879725,2.39995502777566
2015,349,1,"VIIg_Medium",51.3785,-8.82475,338,2015-12-04,51.3672393822394,-8.81368384879725,3.51670094617751
2016,349,0,"VIIg_Medium",51.3785,-8.82475,331,2016-11-26,51.3672393822394,-8.81368384879725,NA
2017,349,1,"VIIg_Medium",51.3785,-8.82475,331,2017-11-27,51.3672393822394,-8.81368384879725,2.1796443282131
2018,349,0,"VIIg_Medium",51.3785,-8.82475,338,2018-12-04,51.3672393822394,-8.81368384879725,2.50126490628929
2019,349,0,"VIIg_Medium",51.3785,-8.82475,331,2019-11-27,51.3672393822394,-8.81368384879725,3.25048705598192
2020,349,0,"VIIg_Medium",51.3785,-8.82475,324,2020-11-19,51.3672393822394,-8.81368384879725,2.25653146269001
2021,349,0,"VIIg_Medium",51.3785,-8.82475,338,2021-12-04,51.3672393822394,-8.81368384879725,2.77677477118104
2022,349,1,"VIIg_Medium",51.3785,-8.82475,324,2022-11-20,51.3672393822394,-8.81368384879725,2.9299154041476
2012,350,1,"VIIj_Medium",51.2839,-9.2254,324,2012-11-19,51.292528957529,-9.23734020618557,3.99033068855199
2013,350,1,"VIIj_Medium",51.2839,-9.2254,318,2013-11-14,51.292528957529,-9.23734020618557,NA
2014,350,1,"VIIj_Medium",51.2839,-9.2254,327,2014-11-23,51.292528957529,-9.23734020618557,2.63490305180687
2015,350,1,"VIIj_Medium",51.2839,-9.2254,326,2015-11-22,51.292528957529,-9.23734020618557,1.82068130959826
2016,350,1,"VIIj_Medium",51.2839,-9.2254,327,2016-11-22,51.292528957529,-9.23734020618557,2.20461187245628
2017,350,1,"VIIj_Medium",51.2839,-9.2254,328,2017-11-24,51.292528957529,-9.23734020618557,NA
2018,350,1,"VIIj_Medium",51.2839,-9.2254,333,2018-11-29,51.292528957529,-9.23734020618557,5.02935627719623
2019,350,0,"VIIj_Medium",51.2839,-9.2254,331,2019-11-27,51.292528957529,-9.23734020618557,3.5185364959859
2020,350,0,"VIIj_Medium",51.2839,-9.2254,328,2020-11-23,51.292528957529,-9.23734020618557,NA
2021,350,1,"VIIj_Medium",51.2839,-9.2254,336,2021-12-02,51.292528957529,-9.23734020618557,1.85140857967352
2022,350,1,"VIIj_Medium",51.2839,-9.2254,324,2022-11-20,51.292528957529,-9.23734020618557,3.69951932287738
2012,351,1,"VIIj_Deep",51.24,-10.7344,323,2012-11-18,51.242722007722,-10.7325979381443,4.31633655885621
2013,351,0,"VIIj_Deep",51.24,-10.7344,335,2013-12-01,51.242722007722,-10.7325979381443,NA
2014,351,1,"VIIj_Deep",51.24,-10.7344,343,2014-12-09,51.242722007722,-10.7325979381443,4.63583245176566
2015,351,1,"VIIj_Deep",51.24,-10.7344,344,2015-12-10,51.242722007722,-10.7325979381443,4.60094958933035
2016,351,1,"VIIj_Deep",51.24,-10.7344,332,2016-11-27,51.242722007722,-10.7325979381443,1.93004311282675
2017,351,1,"VIIj_Deep",51.24,-10.7344,313,2017-11-09,51.242722007722,-10.7325979381443,3.90743293036741
2018,351,1,"VIIj_Deep",51.24,-10.7344,327,2018-11-23,51.242722007722,-10.7325979381443,2.30641486714585
2019,351,0,"VIIj_Deep",51.24,-10.7344,331,2019-11-27,51.242722007722,-10.7325979381443,4.13345190423822
2020,351,1,"VIIj_Deep",51.24,-10.7344,321,2020-11-16,51.242722007722,-10.7325979381443,5.10985656368363
2021,351,1,"VIIj_Deep",51.24,-10.7344,339,2021-12-05,51.242722007722,-10.7325979381443,4.45674422045107
2022,351,1,"VIIj_Deep",51.24,-10.7344,335,2022-12-01,51.242722007722,-10.7325979381443,3.39339413045172
2012,352,1,"VIIj_Coast",51.621,-9.7138,323,2012-11-18,51.6162741312741,-9.71083848797251,0.136048845984781
2013,352,1,"VIIj_Coast",51.621,-9.7138,303,2013-10-30,51.6162741312741,-9.71083848797251,0.281704884928119
2014,352,0,"VIIj_Coast",51.621,-9.7138,343,2014-12-09,51.6162741312741,-9.71083848797251,0.484544049976502
2015,352,1,"VIIj_Coast",51.621,-9.7138,343,2015-12-09,51.6162741312741,-9.71083848797251,0.506131628078117
2016,352,0,"VIIj_Coast",51.621,-9.7138,323,2016-11-18,51.6162741312741,-9.71083848797251,0.660002169726421
2017,352,0,"VIIj_Coast",51.621,-9.7138,303,2017-10-30,51.6162741312741,-9.71083848797251,NA
2018,352,0,"VIIj_Coast",51.621,-9.7138,343,2018-12-09,51.6162741312741,-9.71083848797251,NA
2019,352,1,"VIIj_Coast",51.621,-9.7138,340,2019-12-06,51.6162741312741,-9.71083848797251,0.506167468530352
2020,352,0,"VIIj_Coast",51.621,-9.7138,323,2020-11-18,51.6162741312741,-9.71083848797251,0.597647355553022
2021,352,0,"VIIj_Coast",51.621,-9.7138,303,2021-10-30,51.6162741312741,-9.71083848797251,0.243834407453875
2022,352,0,"VIIj_Coast",51.621,-9.7138,343,2022-12-09,51.6162741312741,-9.71083848797251,0.0702121675330153
2012,353,1,"VIIb_Coast",53.132,-9.338,351,2012-12-16,53.1353861003861,-9.33702405498282,1.24206817875329
2013,353,0,"VIIb_Coast",53.132,-9.338,318,2013-11-14,53.1353861003861,-9.33702405498282,NA
2014,353,0,"VIIb_Coast",53.132,-9.338,327,2014-11-23,53.1353861003861,-9.33702405498282,0.733692759171305
2015,353,1,"VIIb_Coast",53.132,-9.338,320,2015-11-16,53.1353861003861,-9.33702405498282,1.54517718059689
2016,353,0,"VIIb_Coast",53.132,-9.338,316,2016-11-11,53.1353861003861,-9.33702405498282,NA
2017,353,0,"VIIb_Coast",53.132,-9.338,351,2017-12-17,53.1353861003861,-9.33702405498282,NA
2018,353,1,"VIIb_Coast",53.132,-9.338,313,2018-11-09,53.1353861003861,-9.33702405498282,1.17988137761728
2019,353,1,"VIIb_Coast",53.132,-9.338,345,2019-12-11,53.1353861003861,-9.33702405498282,1.55821876349366
2020,353,1,"VIIb_Coast",53.132,-9.338,308,2020-11-03,53.1353861003861,-9.33702405498282,1.37634575721516
2021,353,0,"VIIb_Coast",53.132,-9.338,316,2021-11-12,53.1353861003861,-9.33702405498282,1.80278234237788
2022,353,0,"VIIb_Coast",53.132,-9.338,351,2022-12-17,53.1353861003861,-9.33702405498282,NA
2012,354,0,"VIIb_Medium",52.914,-9.8946,350,2012-12-15,52.9112548262548,-9.8852852233677,4.4713406542443
2013,354,0,"VIIb_Medium",52.914,-9.8946,310,2013-11-06,52.9112548262548,-9.8852852233677,4.67925640468656
2014,354,1,"VIIb_Medium",52.914,-9.8946,350,2014-12-16,52.9112548262548,-9.8852852233677,2.91123975340051
2015,354,0,"VIIb_Medium",52.914,-9.8946,336,2015-12-02,52.9112548262548,-9.8852852233677,4.76883917843281
2016,354,0,"VIIb_Medium",52.914,-9.8946,350,2016-12-15,52.9112548262548,-9.8852852233677,4.89975388952389
2017,354,1,"VIIb_Medium",52.914,-9.8946,310,2017-11-06,52.9112548262548,-9.8852852233677,3.56070087217723
2018,354,1,"VIIb_Medium",52.914,-9.8946,321,2018-11-17,52.9112548262548,-9.8852852233677,4.43450200666092
2019,354,0,"VIIb_Medium",52.914,-9.8946,336,2019-12-02,52.9112548262548,-9.8852852233677,1.28123100107957
2020,354,0,"VIIb_Medium",52.914,-9.8946,350,2020-12-15,52.9112548262548,-9.8852852233677,NA
2021,354,0,"VIIb_Medium",52.914,-9.8946,310,2021-11-06,52.9112548262548,-9.8852852233677,3.11799705569266
2022,354,1,"VIIb_Medium",52.914,-9.8946,336,2022-12-02,52.9112548262548,-9.8852852233677,3.62298780752374
2012,355,1,"VIIb_Coast",52.9691666666667,-9.49483333333333,347,2012-12-12,52.9610617760618,-9.48654982817869,NA
2013,355,1,"VIIb_Coast",52.9691666666667,-9.49483333333333,302,2013-10-29,52.9610617760618,-9.48654982817869,2.73153059955556
2014,355,0,"VIIb_Coast",52.9691666666667,-9.49483333333333,310,2014-11-06,52.9610617760618,-9.48654982817869,NA
2015,355,0,"VIIb_Coast",52.9691666666667,-9.49483333333333,331,2015-11-27,52.9610617760618,-9.48654982817869,3.47136446409347
2016,355,0,"VIIb_Coast",52.9691666666667,-9.49483333333333,341,2016-12-06,52.9610617760618,-9.48654982817869,1.40705095576764
2017,355,1,"VIIb_Coast",52.9691666666667,-9.49483333333333,310,2017-11-06,52.9610617760618,-9.48654982817869,2.65826918302545
2018,355,0,"VIIb_Coast",52.9691666666667,-9.49483333333333,314,2018-11-10,52.9610617760618,-9.48654982817869,3.12289300467724
2019,355,1,"VIIb_Coast",52.9691666666667,-9.49483333333333,338,2019-12-04,52.9610617760618,-9.48654982817869,3.14948658245966
2020,355,0,"VIIb_Coast",52.9691666666667,-9.49483333333333,331,2020-11-26,52.9610617760618,-9.48654982817869,1.95142872878451
2021,355,0,"VIIb_Coast",52.9691666666667,-9.49483333333333,341,2021-12-07,52.9610617760618,-9.48654982817869,NA
2022,355,1,"VIIb_Coast",52.9691666666667,-9.49483333333333,340,2022-12-06,52.9610617760618,-9.48654982817869,0.431232848716622
2012,356,1,"VIIg_Medium",50.8896,-8.4813,331,2012-11-26,50.8940733590734,-8.48971134020618,3.57677298516033
2013,356,1,"VIIg_Medium",50.8896,-8.4813,308,2013-11-04,50.8940733590734,-8.48971134020618,3.88931643415752
2014,356,1,"VIIg_Medium",50.8896,-8.4813,340,2014-12-06,50.8940733590734,-8.48971134020618,NA
2015,356,0,"VIIg_Medium",50.8896,-8.4813,334,2015-11-30,50.8940733590734,-8.48971134020618,NA
2016,356,1,"VIIg_Medium",50.8896,-8.4813,326,2016-11-21,50.8940733590734,-8.48971134020618,3.9295277705279
2017,356,1,"VIIg_Medium",50.8896,-8.4813,336,2017-12-02,50.8940733590734,-8.48971134020618,0.822874282184188
2018,356,1,"VIIg_Medium",50.8896,-8.4813,335,2018-12-01,50.8940733590734,-8.48971134020618,3.0550451289354
2019,356,1,"VIIg_Medium",50.8896,-8.4813,334,2019-11-30,50.8940733590734,-8.48971134020618,3.21455583869168
2020,356,1,"VIIg_Medium",50.8896,-8.4813,311,2020-11-06,50.8940733590734,-8.48971134020618,2.8045980211475
2021,356,1,"VIIg_Medium",50.8896,-8.4813,329,2021-11-25,50.8940733590734,-8.48971134020618,2.5551352009569
2022,356,1,"VIIg_Medium",50.8896,-8.4813,347,2022-12-13,50.8940733590734,-8.48971134020618,3.95217643749894
2012,357,1,"VIIg_Coast",51.609125,-7.017,332,2012-11-27,51.6162741312741,-7.01937457044674,2.65695200567273
2013,357,1,"VIIg_Coast",51.609125,-7.017,315,2013-11-11,51.6162741312741,-7.01937457044674,2.24354395304626
2014,357,1,"VIIg_Coast",51.609125,-7.017,331,2014-11-27,51.6162741312741,-7.01937457044674,1.86739815221225
2015,357,0,"VIIg_Coast",51.609125,-7.017,341,2015-12-07,51.6162741312741,-7.01937457044674,NA
2016,357,1,"VIIg_Coast",51.609125,-7.017,347,2016-12-12,51.6162741312741,-7.01937457044674,1.83918705624438
2017,357,1,"VIIg_Coast",51.609125,-7.017,341,2017-12-07,51.6162741312741,-7.01937457044674,3.75427055720497
2018,357,0,"VIIg_Coast",51.609125,-7.017,333,2018-11-29,51.6162741312741,-7.01937457044674,4.69459439486051
2019,357,1,"VIIg_Coast",51.609125,-7.017,341,2019-12-07,51.6162741312741,-7.01937457044674,2.20531652334635
2020,357,0,"VIIg_Coast",51.609125,-7.017,323,2020-11-18,51.6162741312741,-7.01937457044674,3.56528839320751
2021,357,1,"VIIg_Coast",51.609125,-7.017,330,2021-11-26,51.6162741312741,-7.01937457044674,2.15041385014028
2022,357,1,"VIIg_Coast",51.609125,-7.017,329,2022-11-25,51.6162741312741,-7.01937457044674,3.94473178132084
2012,358,1,"VIIg_Coast",51.489,-7.50728571428571,337,2012-12-02,51.4917567567568,-7.51779381443299,1.28524803438484
2013,358,0,"VIIg_Coast",51.489,-7.50728571428571,338,2013-12-04,51.4917567567568,-7.51779381443299,NA
2014,358,1,"VIIg_Coast",51.489,-7.50728571428571,330,2014-11-26,51.4917567567568,-7.51779381443299,1.57466056433016
2015,358,1,"VIIg_Coast",51.489,-7.50728571428571,342,2015-12-08,51.4917567567568,-7.51779381443299,4.78491346037404
2016,358,0,"VIIg_Coast",51.489,-7.50728571428571,328,2016-11-23,51.4917567567568,-7.51779381443299,1.46794248949693
2017,358,1,"VIIg_Coast",51.489,-7.50728571428571,341,2017-12-07,51.4917567567568,-7.51779381443299,3.78460803547148
2018,358,0,"VIIg_Coast",51.489,-7.50728571428571,322,2018-11-18,51.4917567567568,-7.51779381443299,3.72639839343779
2019,358,1,"VIIg_Coast",51.489,-7.50728571428571,328,2019-11-24,51.4917567567568,-7.51779381443299,1.76430464297983
2020,358,1,"VIIg_Coast",51.489,-7.50728571428571,317,2020-11-12,51.4917567567568,-7.51779381443299,3.22138838565906
2021,358,0,"VIIg_Coast",51.489,-7.50728571428571,339,2021-12-05,51.4917567567568,-7.51779381443299,2.08249020721894
2022,358,1,"VIIg_Coast",51.489,-7.50728571428571,325,2022-11-21,51.4917567567568,-7.51779381443299,3.59768683310913
2012,359,1,"VIIj_Deep",50.3955,-9.81525,340,2012-12-05,50.3960038610039,-9.81052233676976,3.947141906644
2013,359,0,"VIIj_Deep",50.3955,-9.81525,323,2013-11-19,50.3960038610039,-9.81052233676976,3.32163588856939
2014,359,0,"VIIj_Deep",50.3955,-9.81525,323,2014-11-19,50.3960038610039,-9.81052233676976,3.54898297562221
2015,359,1,"VIIj_Deep",50.3955,-9.81525,323,2015-11-19,50.3960038610039,-9.81052233676976,3.62599685917288
2016,359,0,"VIIj_Deep",50.3955,-9.81525,340,2016-12-05,50.3960038610039,-9.81052233676976,1.90055500038245
2017,359,1,"VIIj_Deep",50.3955,-9.81525,323,2017-11-19,50.3960038610039,-9.81052233676976,2.05588435569023
2018,359,0,"VIIj_Deep",50.3955,-9.81525,323,2018-11-19,50.3960038610039,-9.81052233676976,3.67103523537225
2019,359,1,"VIIj_Deep",50.3955,-9.81525,324,2019-11-20,50.3960038610039,-9.81052233676976,5.06086487603288
2020,359,0,"VIIj_Deep",50.3955,-9.81525,340,2020-12-05,50.3960038610039,-9.81052233676976,6.47314455085881
2021,359,0,"VIIj_Deep",50.3955,-9.81525,323,2021-11-19,50.3960038610039,-9.81052233676976,2.61865996973369
2022,359,0,"VIIj_Deep",50.3955,-9.81525,323,2022-11-19,50.3960038610039,-9.81052233676976,3.78804587489624
2012,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,341,2012-12-06,50.1469691119691,-10.5830721649485,3.04463615425004
2013,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,319,2013-11-15,50.1469691119691,-10.5830721649485,NA
2014,361,0,"VIIj_Deep",50.1551428571429,-10.5944285714286,322,2014-11-18,50.1469691119691,-10.5830721649485,2.39500748957703
2015,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,324,2015-11-20,50.1469691119691,-10.5830721649485,2.99164115309083
2016,361,0,"VIIj_Deep",50.1551428571429,-10.5944285714286,325,2016-11-20,50.1469691119691,-10.5830721649485,3.37615658871564
2017,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,322,2017-11-18,50.1469691119691,-10.5830721649485,2.43316309338322
2018,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,328,2018-11-24,50.1469691119691,-10.5830721649485,1.54509206243013
2019,361,0,"VIIj_Deep",50.1551428571429,-10.5944285714286,335,2019-12-01,50.1469691119691,-10.5830721649485,2.81949976601019
2020,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,326,2020-11-21,50.1469691119691,-10.5830721649485,3.83257680109683
2021,361,0,"VIIj_Deep",50.1551428571429,-10.5944285714286,322,2021-11-18,50.1469691119691,-10.5830721649485,3.2825434425138
2022,361,1,"VIIj_Deep",50.1551428571429,-10.5944285714286,334,2022-11-30,50.1469691119691,-10.5830721649485,3.6656730875188
2012,363,1,"VIIj_Deep",51.233,-11.108,343,2012-12-08,51.242722007722,-11.106412371134,2.23716283063254
2013,363,1,"VIIj_Deep",51.233,-11.108,321,2013-11-17,51.242722007722,-11.106412371134,3.24114315650331
2014,363,0,"VIIj_Deep",51.233,-11.108,335,2014-12-01,51.242722007722,-11.106412371134,2.42202653660918
2015,363,1,"VIIj_Deep",51.233,-11.108,344,2015-12-10,51.242722007722,-11.106412371134,4.64207935061444
2016,363,1,"VIIj_Deep",51.233,-11.108,332,2016-11-27,51.242722007722,-11.106412371134,1.97572444954952
2017,363,0,"VIIj_Deep",51.233,-11.108,335,2017-12-01,51.242722007722,-11.106412371134,2.04175114500362
2018,363,0,"VIIj_Deep",51.233,-11.108,335,2018-12-01,51.242722007722,-11.106412371134,4.06097962632667
2019,363,1,"VIIj_Deep",51.233,-11.108,323,2019-11-19,51.242722007722,-11.106412371134,5.17660760253597
2020,363,0,"VIIj_Deep",51.233,-11.108,335,2020-11-30,51.242722007722,-11.106412371134,2.44373198164239
2021,363,0,"VIIj_Deep",51.233,-11.108,335,2021-12-01,51.242722007722,-11.106412371134,NA
2022,363,1,"VIIj_Deep",51.233,-11.108,335,2022-12-01,51.242722007722,-11.106412371134,3.45078623989019
2012,364,1,"VIIb_Slope",54.07275,-11.05325,349,2012-12-14,54.0817181467181,-11.0565704467354,3.53148033058186
2013,364,0,"VIIb_Slope",54.07275,-11.05325,338,2013-12-04,54.0817181467181,-11.0565704467354,NA
2014,364,0,"VIIb_Slope",54.07275,-11.05325,316,2014-11-12,54.0817181467181,-11.0565704467354,NA
2015,364,0,"VIIb_Slope",54.07275,-11.05325,318,2015-11-14,54.0817181467181,-11.0565704467354,NA
2016,364,1,"VIIb_Slope",54.07275,-11.05325,338,2016-12-03,54.0817181467181,-11.0565704467354,1.78817487241431
